n_components,smiles_1,smiles_2,tg
2,COc1cc(COCC(=O)O)ccc1C(=O)NCC(C)(C)CCOCC(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(C(=O)N2CCCCC2)c1,378.6492439762631
2,CN(C)CCCOc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,O=C(NCC1(O)CN(C(=O)c2ccccc2OCC2CO2)C1)c1ccccc1OCC1CO1,368.53832555572274
2,COc1ccc(OC2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc1,CC(=CC(=O)Nc1cccc(OCC2CO2)c1)C(=O)Nc1cccc(OCC2CO2)c1,365.7414578899288
2,CC(C)N(C)Cc1ccccc1CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CCCCCc1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,377.16829687321416
2,O=C(O)CCC(CCC(=O)O)C(=O)NCCO,N#Cc1ccc(N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)nc1,379.428295652951
2,C#CCNCCCCCCNC(=O)C(CCC(=O)O)CCC(=O)O,CCOCc1ccccc1CNC(=O)COC(=O)c1cccc(OCC2CO2)c1OCC1CO1,308.6055826606587
2,Cn1cc(CNCCc2ccc(CC(=O)O)cc2)cc1C(=O)O,CCOc1ccc(C(=O)CCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,363.2933235303663
2,Cc1ccc(Oc2ccccc2)c(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,CCc1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)nc1,355.7817206506049
2,COCOc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CCC(C)c1ccc(C(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,381.7702993245043
2,Cc1cccc(C)c1OCCN(CCOCC(=O)O)CCOCC(=O)O,O=C(CCCCc1cccc(OCC2CO2)c1)NCc1ccc(OCC2CO2)nn1,333.09342867082324
2,CC(CNC(=O)NCCCC(=O)O)C(=O)O,O=C(Cc1noc2ccccc12)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,347.855887784201
2,COc1ccc(CN(CCC(=O)O)C(=O)c2cccn2CCC(=O)O)cc1,Cc1c(C(=O)N(C)Cc2ccc(OCC3CO3)cc2)c(OCC2CO2)nc2ccccc12,385.973386741684
2,COc1cc(C(=O)OCCC(=O)O)cc(CCC(=O)O)c1OC,Cc1c(C(=O)N(CC2CO2)CC2CO2)cnc2ccccc12,379.0178545038576
2,CCc1cnccc1C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)Oc1ccc(C=CC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,350.05964966955884
2,COC(=O)CNC(=O)Cc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CN1CCN(Cc2cccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)c2)CC1,395.0307211289186
2,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n1C,COCCc1ccnc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,389.1878917738768
2,COc1nc(C)ccc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CN1CCN(CCOc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)CC1,401.5120653266611
2,O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)OCCCO2,Cc1c(NCCOCC2CO2)cccc1C(=O)NCCOCC1CO1,340.41810960493683
2,Cc1cc(NC(=O)C(CCC(=O)O)CCC(=O)O)n(Cc2ccccc2)n1,O=C(NCCCCCCNCC1CO1)c1ccc(OCC2CO2)cc1,365.3032203043975
2,COc1cc(CCC(=O)N(CCC(=O)O)CCC(=O)O)cc(OC)c1,CC(C)(C)OCc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,361.5141943147049
2,CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,COc1cc(CNc2cccc(C)c2)cc(CC2CO2)c1OCC1CO1,459.9909933991586
2,CCOc1ccc(CCC(=O)NC(C)(COCC(=O)O)COCC(=O)O)cc1,CC(C)(C)c1ccc(NC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,363.5832663694862
2,NC(=O)c1cccc(CN(CC(=O)N(CCC(=O)O)CCC(=O)O)C2CC2)c1,CC(C)C(=O)N1CCC(C(=O)OCC(=O)N(CC2CO2)CC2CO2)CC1,354.2269365739769
2,CC(C)N1CCC(CCNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,O=C(O)Cc1ccccc1NC(=O)N(CC1CO1)CC1CO1,369.9894627906688
2,Cc1ccccc1CCNC(=O)CNC(COCC(=O)O)COCC(=O)O,COc1cc(CN(C)Cc2ccc(OC)c(OC)c2OCC2CO2)ccc1OCC1CO1,304.0678760932826
2,CC(C)N(CCC(=O)O)C(=O)c1cncc(C(=O)N(CCC(=O)O)C(C)C)c1,O=C(Nc1ccccc1OCC1CO1)C1CCN(C(=O)c2ccccc2OCC2CO2)CC1,390.6756276483277
2,O=C(O)CCNCCCCCCNC(=O)c1ccccc1OCCC(=O)O,COc1cc(C(=O)N(CC2CO2)CC2CO2)ccc1OC1CCN(C(C)=O)CC1,353.470120517032
2,COc1cc(CNc2ccc(Oc3ccccc3)cc2)cc(CCC(=O)O)c1OCCC(=O)O,CN(C)CCc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,384.2303470171812
2,CCCc1ccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,O=Cc1c(OCC2CO2)ccc2ccc(OCC3CO3)cc12,361.4355576568997
2,COc1cc(C(C)=O)c(OC)cc1OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(CCCCC(=O)NCc1ccc(OCC2CO2)cc1)NCc1ccc(OCC2CO2)cc1,359.0016961745795
2,Cc1ccc(NC(=O)C(=O)NCCC(C)(C)C(=O)O)c(C(=O)O)c1,CN(Cc1cccc(OCC2CO2)c1)C(=O)c1cc(OCc2ccccc2)ccc1OCC1CO1,381.807884067792
2,CC(C)(C)OC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(Cc1ccccc1OCC1CO1)NCCc1ccc(OCC2CO2)nc1,351.80169329571623
2,CC(C)C(=O)N(C)Cc1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1cc(C(=O)N(C)CCCN(C)C(=O)c2ccc(OCC3CO3)c(C)c2)ccc1OCC1CO1,380.5774689247086
2,O=C(O)CCC(CCC(=O)O)C(=O)N1CCC(N2CCCCC2=O)CC1,O=C(CCN1C(=O)CCC1=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,401.5665367121868
2,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCc2cccc3c2OCO3)cc1,Cc1cc(C(=O)NCCN(C(=O)c2ccc(OCC3CO3)c(C)c2)C2CC2)ccc1OCC1CO1,394.5567163548384
2,O=C(O)Cn1cc(C=CC(=O)c2cccc(C(=O)O)c2)nn1,O=C(CCCC(=O)NCc1cccc(OCC2CO2)c1)NCc1cccc(OCC2CO2)c1,365.5552599871456
2,CC(C)Oc1ccc(C(=O)O)cc1NC(=O)c1nccnc1C(=O)O,CN1CCC(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,418.2313510862527
2,Cc1ccc2cc(CNc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)ccc2n1,COc1ccc(OC)c(CC(=O)N(CC2CO2)CC2CO2)c1,380.2343211240247
2,CC(C)(C(=O)O)C(=O)O,COC(=O)c1ccccc1OCCN(CC1CO1)CC1CO1,330.5365199110598
2,CC(=O)c1ccc(=O)n(CC(=O)N(CCC(=O)O)CCC(=O)O)n1,Cc1ccc2ccnc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)c2c1,410.34568183843686
2,CC(C)(CCNC(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1)COCC(=O)O,CCc1ccc(OCC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,363.8686994449149
2,CC(C)(CNC(=O)Nc1ccc(C(=O)NCCC(=O)O)cc1)CC(=O)O,O=C(NCCCc1ccc(O)cc1)C(=O)N(CC1CO1)CC1CO1,389.1583453014181
2,CCC(C(=O)O)N(C)CC(=O)Nc1cccc(C(=O)O)c1,COc1cccc(OCCC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,361.5574941295183
2,Cc1cc(C(=O)CN2C(=O)C(=O)N(CCC(=O)O)C2=O)c(C)n1CCC(=O)O,C=CCCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,338.21622863829754
2,CCNCc1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,c1c2c(cc(OCC3CO3)c1OCC1CO1)OCCO2,341.3381176013571
2,O=C(O)COCCOc1cc(NC(=O)NCc2cccc(COCC(=O)O)c2)ccn1,CC(C)N1CC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,370.1844485661807
2,CC1(C)CCN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CCCOc1cccc(CC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)c1,403.9755728751706
2,O=C(O)CCN(CCCn1c(O)nc2ccccc21)CCC(=O)O,CCOc1cccc(C=Nc2ccc(OCC3CO3)cc2)c1OCC1CO1,338.3173348522155
2,COc1cc(C=CC(=O)Nc2c(CCC(=O)O)cccc2C(C)C)ccc1OCCC(=O)O,Cc1cc(OCC2CO2)nc2cc(C(=O)Nc3cccc4ccc(OCC5CO5)cc34)ccc12,409.7356586582252
2,Cc1ccc(C2(C(=O)N(CCC(=O)O)CCC(=O)O)CCC2)cc1,COc1cc(CNC(=O)CCc2ccc3ccccc3c2OCC2CO2)ccc1OCC1CO1,381.1492803364087
2,O=C(O)CCC(=O)NCCn1cc(C(=O)O)nn1,COc1ccc(NC(=O)C(C)OC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1OC,368.756841846029
2,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2(O)CCC2)cc1,Cc1cc(OCC2CO2)c(C=O)cc1OCC1CO1,388.2192114278249
2,CN(C)CCOCCNC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccc(CCNC(=O)N(CC2CO2)CC2CO2)cc1OC,326.6764995311231
2,O=C(O)CCN(CCC(=O)O)C(=O)C1CCC(NC(=O)CC2CCCC2)CC1,Cn1ccc2c(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cccc2c1=O,411.372080133192
2,O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(c2ccc(O)cc2)CC1,Cc1cc(OCC2CO2)cc(OCC2CO2)c1,359.2894324790006
2,O=C(O)COCC(COCC(=O)O)NC(=O)NCCCCCN1CCCCC1,COc1ccc(C(=O)N2CCN(C)CC2)cc1NC(=O)N(CC1CO1)CC1CO1,375.7388112298666
2,Cc1cc(C)c(C(=O)O)cc1NC(=O)C(=O)NCCCCCC(=O)O,Cc1cc(C(=O)NCCc2cccc(OCC3CO3)c2)ccc1OCC1CO1,360.5672513639332
2,O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc2c1CCNC2,O=C(O)Cc1cccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,380.3208197223231
2,O=C(O)CCN(CCC(=O)O)C(=O)c1cccc(C2OCCO2)c1,Cc1cccc(CNC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,441.57817638989786
2,CC(O)(CC(=O)O)CC(=O)O,O=C(CN1CCN(CC=Cc2ccccc2)CC1)N(CC1CO1)CC1CO1,346.3926589694634
2,O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)CCCOc2ccccc2)c1,Cc1ccc(C(=O)NCCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,367.0460616972803
2,O=C(O)CC1CCCN(C(=O)NCc2ccc(C(=O)O)cc2)CC1,CN(CCCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)c1ccccc1,396.1642373109915
2,O=C(O)CCCCC(=O)Nc1ccn(CC(=O)O)n1,COc1cccc(CC(=O)NCCNCC(=O)N(CC2CO2)CC2CO2)c1,355.56417632419345
2,COc1ccc(C=CC(=O)N(CCC(=O)O)CC(=O)O)cc1,CN(C)CCOc1cccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,344.969597923737
2,O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccc2c(c1)CCCN2,Cc1ccc(C(C)(C)CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,367.72839901393047
2,Cc1ccc(CCCNC(=O)NC(COCC(=O)O)COCC(=O)O)c(C)c1,COc1cc(OC)cc(OCCCNC(=O)N(CC2CO2)CC2CO2)c1,341.5748125309539
2,CC(C)N(C)CCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(C(=O)Nc2ccc(OCC3CO3)cc2OC(C)C)c(OCC2CO2)c1,372.3939630450653
2,NCC(CCC(=O)O)(CCC(=O)O)c1ccccc1,CCN(C(=O)COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)c1cccc2ccccc12,382.95741024464326
2,O=C(O)C1CCC(C(=O)O)CC1,COc1cc(C)ccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,350.73729746660814
2,O=C(O)COCCN1CCC(CNC(=O)C(=O)NCc2cccc(COCC(=O)O)c2)CC1,CCOc1cc(OCC2CO2)ccc1NC(=O)Cn1c(C)cc(OCC2CO2)cc1=O,354.69844241242106
2,COCCCCCN1CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)nc3)CC2)c(OCC2CO2)c1,388.0019344740802
2,O=C(O)CCCCCCCC(=O)O,O=C(COCC1CCCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,371.6534213001596
2,O=C(O)CCC(CCC(=O)O)C(=O)OCCCc1ccco1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)N1CC(Oc2ccccc2)C1,340.3934637149239
2,O=C(O)CCCCNC1(C(=O)O)CCCC1,CCCN(C)CC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,340.28872397457394
2,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCOc2ccccc2C1,CC(C)OCCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,338.4018526606889
2,COc1ccc(NC(C)=O)cc1NC(=O)C(=O)N(CCOCC(=O)O)CCOCC(=O)O,CC(c1ccccc1)N(Cc1ccccc1)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,374.3873383406585
2,CCOc1cc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1C,O=C(NCCOc1cccnc1)N(CC1CO1)CC1CO1,411.0522758362175
2,O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)NCCc1ccc2ccccc2c1,CCn1ccnc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,370.5591237361021
2,CC(=O)Nc1cccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,CCOC(=O)c1ccc(NC(=O)c2cc3ccccc3c(OCC3CO3)n2)c(OCC2CO2)c1,463.0957332285273
2,O=C(O)CCCC(CO)NC(=O)c1ccc(OCCC(=O)O)cc1,COc1ccc(CN(C)Cc2ccc(OC)c(OCC3CO3)c2)cc1OCC1CO1,318.4187595032293
2,NC(C(=O)O)c1cccc(C(=O)O)c1,O=C(Nc1ccc(COC2CCCC2)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,438.4591424787165
2,CCn1nccc1NC(=O)C(CCC(=O)O)CCC(=O)O,Cc1noc(C)c1CCCNC(=O)c1ccc(OCC2CO2)c(OCC2CO2)c1,367.9016017779789
2,CCOc1ccc(CN(C)C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1OC,O=C(C=Cc1cccc(OCC2CO2)c1)N1CCN(C(=O)c2ccccc2OCC2CO2)CC1,364.5512197721512
2,O=C(O)COCc1ccc(NC(=O)Cc2ccc(OCc3ccccc3)cc2)cc1COCC(=O)O,CCN(CC)C(=O)c1c(OCC2CO2)cccc1OCC1CO1,358.59321459255887
2,O=C(O)CCN(CCC(=O)O)C(=O)Cn1c(Cc2ccccc2)nc2ccccc21,O=C(NCCCC(=O)N(CC1CO1)CC1CO1)c1ccccc1,385.59764553485184
2,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CC(=O)c2ccc3c(c2)CCC3)c1=O,COc1cc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2ccccc2n1,435.2925598399768
2,O=C(O)CCN(CCC(=O)O)C(=O)N1CCc2ccccc21,CC(C)CCC(=O)N1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,382.88814667484985
2,O=C(O)CCOCCNCCCNC(=O)c1cn(CCC(=O)O)nn1,CN1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1,366.439759249127
2,Cc1ccc(C(C)(C)C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,O=C(Nc1cccc2ccc(OCC3CO3)cc12)c1cc2ccccc2cc1OCC1CO1,408.6387274143821
2,O=C(O)COCCN(CCOCC(=O)O)C(c1ccccc1)(c1ccccc1)c1ccccc1,CNCCCNC(=O)Cc1ccc(OCC2CO2)c(OCC2CO2)c1,342.8002513519019
2,O=C(O)CCC(CCC(=O)O)C(=O)N1CCCN(c2ncccn2)CC1,Cc1ccc(OCC2CO2)c(NC(=O)c2cccc(C)c2OCC2CO2)n1,403.1777578201196
2,O=C(O)CC(NCc1ccccc1OCc1ccccc1)C(=O)O,O=C(COCC1CO1)NCCOCC1CO1,333.72413915880134
2,Cc1cccc(C)c1OCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCN(Cc2ccco2)CC1,384.80409317758966
2,COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1NC(C)=O,O=C(CCCCc1cccc(OCC2CO2)c1)NCc1ccc(OCC2CO2)nn1,377.5749835812581
2,O=C(O)CCCNC1CC(CNC(=O)c2ccccc2OCCC(=O)O)C1,Cc1ccc(C)c(C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1,381.8524889222728
2,CN(CC(=O)O)C(=O)c1ccnc(C(=O)O)c1,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCc2ccccc21,419.2975112375001
2,COCCC(=O)NC1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CN(CC(=O)N(CCc1ccccc1)CC1CO1)C(=O)C1CO1,362.42680760113615
2,O=C(O)CCCNCC1(CCNC(=O)COCCCC(=O)O)CC1,CC(C)Cc1ccc(C(=O)C2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)cc1,318.1731781977691
2,N#Cc1ccc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccc(C(=O)O)nc1,413.246597372686
2,CC(CN(C)C(=O)Nc1ccc(CCC(=O)O)cc1)C(=O)O,COc1cc(CC(=O)Nc2cc(C#N)ccc2OCC2CO2)cc(OC)c1OCC1CO1,409.0553566571319
2,COc1ccc(C(C)=O)c(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(NC(=O)Nc3ccccc3)cc2)c(OCC2CO2)c1OCC1CO1,412.7813447343929
2,COc1ccc(CN(CC(=O)N(CCC(=O)O)CCC(=O)O)C2CC2)cc1,O=C(Nc1cccc(C(=O)O)c1OCC1CO1)c1cc2ccccc2nc1OCC1CO1,401.5235924049689
2,CCCCCCCCN(CC(=O)O)CC(=O)O,CCC(=O)c1ccc(OCC2CO2)c(NC(=O)c2cc(OC)c(OCC3CO3)c(OC)c2)c1,339.73268197886154
2,CC(=O)NCCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,NC(=O)NCc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,402.1978146263313
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCCc1ccc(OCCN2CCCC2)cc1,Cc1ccc(OCCN(C)C(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc1,344.9939737981199
2,Nc1ncncc1CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,408.6160878043392
2,CCOCc1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(O)c1ccccc1NC(=O)N(CC1CO1)CC1CO1,438.4379534581015
2,O=C(O)CCONC(=O)N(CCC(=O)O)CCc1ccccc1,CC(C)(C)OC(=O)CCc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,356.51116170527536
2,Cc1cc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c(C)n1C,COc1ccc(C(=O)N(Cc2ccc(OCC3CO3)cc2)Cc2ccco2)c(OCC2CO2)c1,384.4486165147831
2,Cn1nc(C(=O)O)cc1CNc1ccc(C(C)(C)C(=O)O)cc1,CC1CCN(CC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)CC1,381.6563508379432
2,COC(=O)c1ccc(C)c(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(Cc2ccncc2)cc1,410.2084537398755
2,CN(CC(=O)N1CCCC1)CC(=O)N(CCC(=O)O)CCC(=O)O,O=C(NCc1cccc(NC(=O)c2cccnc2OCC2CO2)c1)c1cccnc1OCC1CO1,404.6336372039109
2,CC(C)CCCNCCNC(=O)C(CCC(=O)O)CCC(=O)O,CCN(CC)Cc1cccc(NC(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)c1,368.6493952897349
2,O=C(O)COCCOc1cc(NC(=O)NCCc2ccc(COCC(=O)O)cc2)ccn1,O=C(c1cc2ccccc2cc1OCC1CO1)N1CCN(Cc2cccc(OCC3CO3)c2)CC1,390.2226443296502
2,O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(N2CCOCC2)cn1,CN(Cc1ccccc1)C1CN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)C1,375.1357749932765
2,CCc1ccc(C)nc1NC(=O)C(CCC(=O)O)CCC(=O)O,O=C(NCc1ccnc(N2CCCCC2)c1)c1cccc(OCC2CO2)c1OCC1CO1,421.2844010398782
2,Cc1nn(C)cc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)Nc1ccc(N2CCOCC2)cc1,410.816395602103
2,Cc1cc(OCc2cccc(C#N)c2)ccc1NC(=O)C(CCC(=O)O)CCC(=O)O,CCc1cccc(C(=O)N(C)Cc2cccc(OCC3CO3)c2)c1OCC1CO1,357.3711910864857
2,CC(C)c1nnc(CCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)o1,CN(Cc1ccccc1)C(=O)c1c(OCC2CO2)cccc1OCC1CO1,397.0548041557586
2,CCc1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1O,O=C(Nc1ccccc1OCC1CO1)c1cccc(C(=O)Nc2ccccc2OCC2CO2)c1,401.0192003199221
2,COCCCCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1ccccc1NC(=O)C1CC1,361.4795844214741
2,CN(CCNC(COCC(=O)O)COCC(=O)O)Cc1ccccc1,COc1cc(CN(C(=O)C=Cc2ccc(OCC3CO3)cc2)C2CC2)ccc1OCC1CO1,320.90263053387696
2,CCCOCC(=O)N1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,COc1cc(CCNCc2cccc(OCC3CO3)c2)ccc1OCC1CO1,340.96852733658915
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)N1CCN(C(=O)N2CCCC2)CC1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)C(O)(c1ccccc1)c1ccccc1,383.79497662554274
2,O=C(O)CCCCNC1CC(CNC(=O)CCCC(=O)O)C1,O=C(Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccc(C(=O)O)nc1,349.7312860608418
2,Cc1ccccc1OCCCN(CCC(=O)O)CCC(=O)O,CN(C(=O)c1cccc(OCC2CO2)c1OCC1CO1)C1CCCCC1,311.0247258098196
2,O=C(O)CCC(CCC(=O)O)C(=O)OCCn1cnc2ccccc2c1=O,O=C(NC1CC1)c1cccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,382.59583936546153
2,COc1cc2ccccc2cc1CN(CCCOCC(=O)O)CCOCC(=O)O,CC(C)Oc1cccc(OCC(=O)N(CC2CO2)CC2CO2)c1,299.7006526991711
2,O=C(O)COCCCN(CCOCC(=O)O)C(=O)C(=O)Nc1ccc(C2CCC2)cc1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc2nccn2c1,369.5460248320434
2,COc1ccc(N2CCN(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)CC2)cc1,CC(C)(C)c1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,412.9636077175404
2,CCCCCCCCCCCC(=O)N(CCOCC(=O)O)CCOCC(=O)O,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCCC1,300.420616504967
2,COc1ccc(OC(C)C)c(NC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(=O)c1ccc(C(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,405.367817341781
2,Cc1ccc(O)c(CN(CCOCC(=O)O)CCOCC(=O)O)c1,O=C(Cc1ccc(OCC2CO2)cc1)NCC(Cc1ccc(OCC2CO2)cc1)C(=O)O,330.57257710704323
2,CN(CC1CCCCC1)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(OCCCCN1C(=O)c2ccccc2C1=O)c1ccc(OCC2CO2)cc1OCC1CO1,407.3380999744547
2,CN(C(=O)COCC(=O)O)c1ccc(NC(=O)COCC(=O)O)cc1,CNC(=O)COc1cccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,385.5991223819398
2,O=C(O)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,O=C(COc1ccc2c(c1)CCC2)OCC(=O)N(CC1CO1)CC1CO1,432.5644188207796
2,O=C(O)COCc1ccc(NC(=O)c2cccc3c2CCC3)cc1COCC(=O)O,N#Cc1cccc(CN(CCCOCC2CO2)CC2CO2)c1,334.3637714473633
2,COc1cccc(OCCCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,NC(=O)Nc1cccc(C(=O)N(CC2CO2)CC2CO2)c1,397.1676052608169
